,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.82,0.6,0.81,1.0,0.48,0.92,0.7,0.33,0.85
carabiner.csv,0.76,0.59,0.87,0.54,0.53,0.97,0.44,1.0,0.73
grisbi.csv,0.77,0.51,0.8,0.54,0.38,1.0,0.34,0.33,0.79
jmol.csv,0.87,0.63,1.0,0.56,0.47,0.82,0.69,0.35,0.84
minig.csv,0.81,0.62,0.86,0.86,0.98,1.0,0.71,0.44,0.82
mobicents.csv,0.82,1.0,0.9,0.6,0.4,0.88,0.6,0.33,0.85
x4x.csv,1.0,0.56,0.81,0.65,0.36,0.88,0.42,0.31,0.77
zabbix.csv,0.76,0.52,0.88,0.64,0.45,0.83,1.0,0.28,0.74
zxing.csv,0.79,0.51,0.84,0.67,0.42,1.0,0.43,0.28,1.0
