,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.33,0.4,0.61,0.0,0.29,0.29,0.19,0.27,0.47
carabiner.csv,0.75,0.42,0.35,0.17,0.28,0.07,0.09,0.0,0.35
grisbi.csv,0.92,0.92,1.0,0.63,0.87,0.0,0.94,0.84,0.88
jmol.csv,0.33,0.3,0.0,0.31,0.22,0.64,0.12,0.39,0.35
minig.csv,0.5,0.38,0.57,0.09,0.01,0.0,0.09,0.1,0.47
mobicents.csv,0.33,0.0,0.26,0.23,0.19,0.29,0.18,0.27,0.35
x4x.csv,0.0,0.68,0.74,0.46,0.73,0.64,0.65,0.61,0.94
zabbix.csv,1.0,0.77,0.43,0.51,0.46,0.79,0.0,0.76,0.71
zxing.csv,0.5,0.47,0.26,0.31,0.48,0.0,0.66,0.45,0.0
