,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.55,0.49,0.42,0.49,0.52,0.35,0.57,0.52,0.33
carabiner.csv,0.32,0.4,0.44,0.85,0.49,0.47,0.94,0.64,0.59
grisbi.csv,0.31,0.36,0.33,0.44,0.31,0.32,0.34,0.39,0.36
jmol.csv,0.39,0.53,0.38,0.84,0.62,0.47,0.77,0.55,0.41
minig.csv,0.32,0.4,0.36,0.62,0.54,0.34,0.84,0.89,0.33
mobicents.csv,0.5,0.52,0.51,0.75,0.96,0.47,0.76,0.86,0.44
x4x.csv,0.41,0.41,0.41,0.41,0.41,0.32,0.39,0.53,0.38
zabbix.csv,0.35,0.41,0.38,0.54,0.55,0.43,0.68,0.52,0.4
zxing.csv,0.43,0.57,0.71,0.45,0.47,0.36,0.41,0.59,0.4
