,recall,precision,pf,wins
adonthell.csv,0.5,0.36,0.38,4
autofac.csv,0.56,0.45,0.43,10
avisynth2.csv,0.1,0.5,0.03,15
azureus.csv,0.7,0.39,0.6,5
dsworkbench.csv,0.2,0.53,0.09,18
forester-atv.csv,0.4,0.5,0.33,14
freelords.csv,0.8,0.43,0.59,7
gabel.csv,0.39,0.52,0.24,16
geotools.csv,0.54,0.45,0.44,9
google-collections.csv,1.0,0.37,1.0,0
jpaul.csv,0.35,0.44,0.28,8
mycila.csv,0.61,0.37,0.55,2
neodatis-odb.csv,0.57,0.38,0.38,6
octet.csv,0.75,0.44,0.48,12
pokenetonline.csv,0.92,0.4,0.85,3
rcp-company-uibindings.csv,0.52,0.44,0.34,11
scenemonitor.csv,0.41,0.52,0.24,17
thedata.csv,0.52,0.37,0.64,1
twostep.csv,0.7,0.47,0.49,13
