,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.41,0.03,0.24,0.59,0.41,0.48,0.06
emulemorph.csv,0.31,0.03,0.22,0.47,0.0,0.13,0.18
htmlunit.csv,0.49,0.01,0.28,0.32,0.24,0.53,0.12
jvcl.csv,0.09,0.57,0.28,0.42,0.15,0.27,0.15
m-m-m.csv,0.41,0.03,0.13,0.37,0.85,0.38,0.08
nh3d.csv,0.48,0.8,0.0,0.41,0.91,0.36,0.0
wgs-assembler.csv,0.5,0.02,0.18,0.4,0.78,0.5,0.11
