,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.0,4.0,4.0,0.0,39.0,10.0,0.0,3.0,31.0
chrysalis.csv,0.0,59.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0
jahshaka.csv,0.0,0.0,2.0,0.0,26.0,1.0,1.0,1.0,42.0
jam-daq.csv,1.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,9.0
jatlas.csv,5.0,59.0,0.0,0.0,0.0,1.0,51.0,0.0,160.0
jedit.csv,0.0,12.0,5.0,0.0,66.0,2.0,0.0,1.0,4.0
open-media-library.csv,6.0,7.0,0.0,0.0,17.0,1.0,0.0,3.0,6.0
panda3d.csv,4.0,59.0,2.0,0.0,66.0,2.0,0.0,0.0,160.0
wheat.csv,10.0,5.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0
