,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.17,0.0,0.0,1.0,0.21,0.17,0.0,0.0,0.33
chrysalis.csv,0.33,0.0,0.12,0.09,0.0,0.19,0.13,0.07,0.94
jahshaka.csv,0.48,1.0,0.32,0.0,0.57,0.64,0.09,0.25,0.36
jam-daq.csv,0.51,0.4,0.32,0.46,0.63,0.92,0.33,0.35,0.09
jatlas.csv,0.3,0.0,0.02,0.02,1.0,0.19,0.0,0.07,0.0
jedit.csv,0.98,0.49,0.51,0.64,0.0,0.65,0.54,0.53,0.83
open-media-library.csv,0.38,0.49,0.96,0.41,0.6,0.44,0.25,0.46,0.05
panda3d.csv,0.16,0.0,0.12,0.05,0.0,0.11,0.43,0.93,0.0
wheat.csv,0.39,0.31,0.52,0.29,0.61,0.49,0.97,0.49,0.23
