,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.96,1.0,1.0,0.0,0.95,0.96,1.0,1.0,0.91
chrysalis.csv,0.08,0.08,0.09,0.0,0.03,0.06,0.04,0.07,0.0
jahshaka.csv,0.79,0.0,0.3,1.0,0.52,0.61,0.04,0.11,0.75
jam-daq.csv,0.47,0.2,0.13,0.0,0.23,0.02,0.17,0.2,0.1
jatlas.csv,0.17,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0
jedit.csv,0.0,0.65,0.54,0.0,0.48,0.48,0.71,0.49,0.34
open-media-library.csv,0.6,0.18,0.0,0.67,0.4,0.48,0.21,0.31,0.08
panda3d.csv,0.25,0.1,0.09,0.0,0.15,0.04,0.21,0.0,0.03
wheat.csv,0.43,0.24,0.48,0.0,0.35,0.44,0.0,0.34,0.13
