,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.35,0.35,0.45,0.44
chrysalis.csv,0.87,0.75,0.88,0.83,0.5,0.9,0.75,0.9,0.88
jahshaka.csv,0.44,0.82,0.84,0.49,0.71,0.52,0.67,0.86,0.67
jam-daq.csv,0.47,0.57,0.88,0.45,0.59,0.5,0.83,0.58,0.94
jatlas.csv,0.79,0.0,0.0,0.5,0.8,0.9,0.0,0.75,0.0
jedit.csv,0.47,0.5,0.39,0.37,0.6,0.39,0.42,0.5,0.42
open-media-library.csv,0.54,0.57,0.55,0.64,0.68,0.71,0.91,0.45,0.92
panda3d.csv,0.96,0.8,0.88,0.75,0.89,0.83,0.88,0.8,0.75
wheat.csv,0.61,0.93,0.51,0.91,0.64,0.53,0.48,0.59,0.96
