,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.96,1.0,1.0,0.0,0.95,0.97,1.0,1.0,0.91
chrysalis.csv,0.73,1.0,0.9,0.93,1.0,0.85,0.89,0.94,0.07
jahshaka.csv,0.83,0.0,0.79,1.05,0.65,0.66,0.93,0.8,0.95
jam-daq.csv,0.68,0.67,0.74,0.59,0.46,0.09,0.73,0.71,0.93
jatlas.csv,0.76,1.0,0.97,0.98,0.0,0.85,1.0,0.94,1.0
jedit.csv,0.03,0.8,0.72,0.41,1.11,0.57,0.78,0.67,0.35
open-media-library.csv,0.86,0.58,0.05,0.87,0.57,0.75,0.81,0.66,0.97
panda3d.csv,0.91,1.01,0.9,0.96,1.01,0.91,0.64,0.08,1.0
wheat.csv,0.77,0.77,0.67,0.75,0.53,0.69,0.04,0.64,0.83
