,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.41,0.37,0.34,0.37,0.36,0.39,0.37,0.38,0.39
massiv.csv,0.8,0.96,0.97,0.95,0.5,0.9,0.0,0.0,0.91
mesa3d.csv,0.51,0.86,0.42,0.47,0.47,0.49,0.52,0.53,0.44
ngl.csv,0.48,0.41,0.39,0.41,0.45,0.45,0.45,0.86,0.4
nutz.csv,0.56,0.51,0.39,0.45,0.64,0.62,0.48,0.5,0.68
ossim.csv,0.96,0.98,0.6,0.77,0.5,0.91,0.77,0.73,0.75
qmmp.csv,0.53,0.43,0.54,0.55,0.47,0.55,0.57,0.52,0.41
rcp-company-uibindings.csv,0.47,0.45,0.36,0.42,0.36,0.41,0.39,0.76,0.43
v8.csv,0.75,0.68,0.83,0.57,0.48,0.64,0.83,0.45,0.79
