,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.0,0.79,0.63,0.6,0.58,0.63,0.63,0.55,0.0
massiv.csv,0.04,0.16,0.36,0.99,0.01,0.06,0.0,0.0,0.06
mesa3d.csv,0.65,0.3,0.74,0.5,0.48,0.57,0.52,0.5,0.42
ngl.csv,0.67,0.69,0.48,0.47,0.63,0.64,0.66,0.26,0.61
nutz.csv,0.7,0.51,0.3,0.46,0.25,0.6,0.5,0.33,0.31
ossim.csv,0.28,0.21,0.79,0.54,0.01,0.32,0.39,0.39,0.25
qmmp.csv,0.73,0.7,0.66,0.65,0.38,0.62,0.68,0.48,0.0
rcp-company-uibindings.csv,0.61,0.61,0.72,0.5,0.55,0.66,0.59,0.26,0.88
v8.csv,0.4,0.41,0.41,0.48,0.86,0.49,0.38,0.05,0.42
