,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.02,0.31,0.51,0.13,0.48,1.0,0.73,0.03,0.1,0.14
freedom-erp.csv,0.0,0.25,0.0,0.0,0.0,0.42,0.99,0.0,0.0,0.0
jahshaka.csv,0.0,1.0,0.42,0.39,0.6,0.8,0.64,0.0,0.16,0.08
jmoney.csv,0.0,0.37,1.0,0.33,0.26,0.62,0.55,0.0,0.0,0.23
reaper3d.csv,0.0,0.0,0.26,0.37,0.41,0.31,0.0,0.0,0.0,0.93
sblim.csv,0.1,0.37,0.0,0.98,0.09,0.25,0.69,0.0,0.0,0.0
swtfox.csv,0.0,0.21,0.0,0.49,0.97,0.35,0.0,0.12,0.0,0.0
tart.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
