,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.97,1.0,1.0,0.0,0.98,1.0
jahshaka.csv,0.29,0.0,0.37,0.33,0.31,0.33
jam-daq.csv,0.28,0.2,0.37,0.0,0.37,0.0
jatlas.csv,0.25,0.0,0.0,0.33,0.0,0.15
jedit.csv,0.01,0.39,0.37,0.0,0.44,0.63
open-media-library.csv,0.73,0.16,0.0,0.67,0.44,0.56
