,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.63,0.31,0.63,1.0,0.14,0.62
jahshaka.csv,0.49,0.95,0.35,0.49,0.15,0.46
jam-daq.csv,0.47,0.32,0.3,0.72,0.19,0.98
jatlas.csv,0.26,0.0,0.0,0.04,1.0,0.23
jedit.csv,0.98,0.38,0.56,0.85,0.12,0.63
open-media-library.csv,0.63,0.27,0.99,0.74,0.22,0.61
