,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.46,0.18,0.47,1.0,0.08,0.45
jahshaka.csv,0.55,1.0,0.41,0.97,0.1,0.51
jam-daq.csv,0.54,0.29,0.37,1.0,0.12,1.0
jatlas.csv,0.39,0.0,0.0,0.67,1.0,0.47
jedit.csv,0.98,0.27,0.56,1.0,0.07,0.51
open-media-library.csv,0.49,0.27,1.0,0.96,0.13,0.52
