,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.6,0.14,0.96,0.66,0.12,0.16,0.57,0.63
apolloplayer.csv,0.44,0.64,0.75,0.37,0.47,0.66,0.65,0.71
k3d.csv,0.16,0.05,0.0,0.39,0.05,0.75,0.0,0.23
kowari.csv,0.55,0.37,0.0,0.2,0.39,0.43,0.6,0.45
redshell.csv,0.28,0.37,0.0,0.0,0.74,0.47,0.56,0.43
rtb-team.csv,0.04,0.37,0.0,0.75,0.17,0.04,0.17,0.24
xreal.csv,0.1,0.2,0.0,0.38,0.27,0.4,0.31,1.0
