,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.53,0.89,0.17,0.58,0.91,0.9,0.6,0.46
apolloplayer.csv,0.81,0.46,0.62,0.72,0.8,0.68,0.59,0.56
k3d.csv,0.87,0.96,1.0,0.88,0.96,0.31,1.0,0.83
kowari.csv,0.76,0.7,1.0,0.97,0.81,0.71,0.48,0.62
redshell.csv,0.82,0.75,1.27,1.01,0.43,0.86,0.63,0.73
rtb-team.csv,0.97,0.69,1.01,0.3,0.87,0.97,0.87,0.8
xreal.csv,0.93,0.95,1.0,0.67,0.78,0.78,0.89,0.02
