,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.96,0.75,0.31,0.18,0.29,0.25
aime.csv,0.0,0.76,0.47,0.27,1.0,0.07
badtrinitycore.csv,0.0,0.0,0.57,1.0,0.1,0.25
electric-core.csv,0.56,0.78,0.99,0.12,0.17,0.22
geochat.csv,0.55,0.75,0.3,0.18,0.22,1.0
olsrd.csv,0.57,1.0,0.25,0.12,0.2,0.29
