,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.98,0.78,0.39,0.28,0.34,0.24
aime.csv,0.0,0.79,0.34,0.22,0.83,0.05
badtrinitycore.csv,0.0,0.0,0.23,0.92,0.14,0.33
electric-core.csv,0.62,0.71,0.96,0.2,0.27,0.32
geochat.csv,0.61,0.52,0.3,0.18,0.33,0.97
olsrd.csv,0.71,0.98,0.38,0.21,0.31,0.35
