,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,98.5,98.5,79.5,93.5,96.5,97.5,196.5,11.5
geotools.csv,98.5,98.5,193.0,98.5,96.5,197.5,395.5,1886.0
google-collections.csv,98.5,98.5,392.0,98.5,99.0,198.0,198.0,2505.0
l2j.csv,93.5,98.5,392.0,193.0,99.0,196.5,198.0,1364.5
mediate.csv,99.0,98.5,293.5,98.5,99.0,97.5,198.0,405.5
projectfactory.csv,96.5,98.5,95.5,90.5,99.0,198.0,99.0,726.5
st-filteredstatistics.csv,96.5,85.5,392.0,95.5,99.0,198.0,98.5,2747.5
thedata.csv,99.0,98.5,291.5,98.5,99.0,98.5,198.0,174.5
