,recall,precision,pf,wins
apertium.csv,0.425,0.565,0.275,15
beast-mcmc.csv,0.33499999999999996,0.61,0.2,17
cuberok.csv,0.645,0.515,0.58,6
exist.csv,0.485,0.5,0.265,11
ingex.csv,0.125,0.55,0.08499999999999999,13
javaprofiler.csv,0.52,0.485,0.365,7
jbasic.csv,0.29000000000000004,0.575,0.16,16
jgnash.csv,0.135,0.5,0.095,8
jrefactory.csv,0.47,0.445,0.425,3
jsecurity.csv,0.33,0.475,0.28,5
libopenmetaverse.csv,0.72,0.435,0.745,1
mobicents.csv,0.475,0.58,0.36,14
mp-rechnungs-und-kundenverwaltung.csv,0.29500000000000004,0.51,0.16499999999999998,10
openefm.csv,0.31,0.525,0.22,9
power-architect.csv,0.765,0.385,0.76,0
sidekar.csv,0.635,0.52,0.41000000000000003,12
wheat.csv,0.405,0.42000000000000004,0.31000000000000005,4
yarp0.csv,0.845,0.5,0.85,2
