,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.79,0.36,0.51,0.73,0.76,0.43,0.6,0.53
javagroups.csv,0.68,0.21,0.61,0.52,0.62,0.43,0.12,0.4
jrefactory.csv,0.72,0.11,0.45,0.73,0.7,0.42,0.69,0.54
logicmail.csv,0.9,0.5,0.51,0.7,0.78,0.48,0.63,0.57
nodal.csv,0.74,0.09,0.5,0.55,0.56,0.64,0.0,0.49
soar.csv,0.75,0.43,0.57,0.76,0.75,0.42,0.7,0.48
taverna.csv,0.43,0.59,0.38,0.16,0.57,0.34,0.31,0.26
web-cat.csv,0.78,0.48,0.51,0.58,0.76,0.55,0.7,0.75
