,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,0.23,0.36,0.4,1.0,0.32,0.05,0.57,0.06,0.36,0.25,0.37,0.49,0.52,0.66,0.57
aufs.csv,0.36,0.22,0.43,0.24,0.21,0.14,0.4,0.12,1.0,0.15,0.45,0.2,0.16,0.3,0.17
bulmages.csv,0.17,0.0,0.3,0.12,0.09,0.0,0.2,0.04,0.0,0.98,0.52,0.0,0.5,0.02,0.09
coot.csv,0.09,0.22,0.12,0.51,0.24,0.08,0.49,0.04,0.1,0.29,0.43,0.17,0.99,0.23,0.24
emono.csv,0.37,0.4,0.17,0.26,0.29,0.07,0.16,0.11,0.47,0.0,0.22,0.51,0.0,0.52,0.99
extprosys.csv,0.31,0.97,0.5,0.82,0.28,0.07,0.8,0.05,0.43,0.35,0.67,0.64,0.7,0.91,0.53
freelords.csv,0.41,0.4,0.53,0.72,0.25,0.07,0.99,0.08,0.31,0.31,0.56,0.45,0.62,0.63,0.64
jnode.csv,0.0,0.04,0.07,0.04,0.0,0.9,0.13,0.0,0.0,0.16,0.0,0.0,0.17,0.02,0.02
jruby.csv,0.23,0.27,0.12,0.04,0.32,0.07,0.58,0.09,0.51,0.1,0.2,0.64,0.26,0.99,0.49
jsecurity.csv,0.22,0.18,0.26,0.41,0.93,0.21,0.22,0.07,0.35,0.21,0.16,0.24,0.29,0.22,0.39
matrex.csv,0.24,0.16,0.3,0.7,0.17,0.1,0.29,0.1,0.55,0.16,0.99,0.49,0.36,0.24,0.38
officefloor.csv,0.05,0.31,0.43,0.8,0.1,0.08,0.22,0.99,0.33,0.29,0.47,0.53,0.64,0.76,0.68
projectfactory.csv,0.3,0.26,0.44,0.09,0.23,0.11,0.32,0.08,0.56,0.31,0.45,0.96,0.21,0.68,0.29
taverna.csv,0.21,0.32,0.98,0.33,0.22,0.03,0.42,0.07,0.15,0.31,0.29,0.62,0.48,0.77,0.4
vxl.csv,1.0,0.22,0.49,0.74,0.14,0.04,0.58,0.06,0.41,0.25,0.56,0.56,0.46,0.53,0.4
