,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,0.0,0.0,5.0,6.0,0.0
empyrean.csv,0.0,111.0,272.0,227.0,627.0
mplayer-ce.csv,0.0,2.0,3.0,12.0,0.0
nutz.csv,0.0,2.0,0.0,10.0,0.0
yafdotnet.csv,0.0,1.0,2.0,0.0,15.0
