,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,0.63,0.7,0.35,0.29,0.23
empyrean.csv,0.75,0.0,0.0,0.0,0.0
mplayer-ce.csv,0.75,0.61,0.5,0.56,0.56
nutz.csv,0.61,0.44,0.63,0.52,0.58
yafdotnet.csv,0.39,0.59,0.56,0.68,0.38
