,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,0.57,0.68,0.5,0.24,0.17
empyrean.csv,0.69,0.0,0.0,0.0,0.0
mplayer-ce.csv,0.53,0.64,0.71,0.58,0.56
nutz.csv,0.53,0.43,0.71,0.56,0.4
yafdotnet.csv,0.3,0.53,0.66,0.72,0.34
