,f1,g,recall,precision,pf,wins
adobe-source.csv,0.38,0.42000000000000004,0.4,0.425,0.165,5
atlc.csv,0.395,0.52,0.6100000000000001,0.29000000000000004,0.56,2
ipfilter.csv,0.42000000000000004,0.45,0.785,0.3,0.825,1
jmol.csv,0.45,0.5800000000000001,0.88,0.33499999999999996,0.745,6
pfaedit.csv,0.345,0.48,0.45,0.315,0.21500000000000002,4
rockbox.csv,0.35,0.445,0.405,0.46499999999999997,0.295,3
snakeyaml.csv,0.4,0.52,0.515,0.4,0.2,8
theresa.csv,0.38,0.5,0.475,0.54,0.21000000000000002,9
trinitycore.csv,0.21000000000000002,0.39,0.35,0.21000000000000002,0.28500000000000003,0
wxcode.csv,0.385,0.375,0.325,0.59,0.09,7
