,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.66,0.04,0.0,0.13,0.17,0.13,0.3,0.4
apolloplayer.csv,0.5,0.67,1.0,0.07,0.43,0.93,0.63,1.0
k3d.csv,0.26,0.17,1.0,0.67,0.07,0.77,0.13,0.4
redshell.csv,0.26,0.38,0.0,0.13,0.78,0.8,0.5,0.2
rtb-team.csv,0.05,0.46,0.0,0.8,0.08,0.07,0.2,0.8
xreal.csv,0.08,0.17,0.0,0.33,0.23,0.37,0.02,1.0
xstore.csv,0.5,0.46,1.0,0.13,0.32,0.63,0.67,0.0
