,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.36,0.05,0.0,0.19,0.28,0.12,0.4,0.08
apolloplayer.csv,0.19,0.55,0.01,0.09,0.59,0.32,0.63,0.09
k3d.csv,0.15,0.26,0.15,0.41,0.13,0.55,0.21,0.06
redshell.csv,0.2,0.29,0.0,0.12,0.87,0.25,0.51,0.02
rtb-team.csv,0.1,0.4,0.0,0.75,0.14,0.11,0.31,0.25
xreal.csv,0.08,0.12,0.0,0.45,0.37,0.18,0.04,0.77
xstore.csv,0.25,0.45,0.01,0.17,0.48,0.37,0.7,0.0
