,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.08,0.07,0.0,0.0,0.06,0.44,0.0,0.04,0.0
avisynth2.csv,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
les-indemodables.csv,0.18,0.15,0.28,0.45,0.13,0.31,0.02,0.28,0.47
lportal.csv,0.59,0.67,0.43,0.03,0.18,0.0,0.72,0.26,0.14
mbse.csv,0.34,0.33,0.33,0.0,0.15,0.34,0.09,0.29,0.41
mplayer-ce.csv,0.92,0.96,0.83,0.93,0.94,0.83,0.85,0.79,0.0
simplewebservices.csv,0.13,0.15,0.27,0.15,0.48,0.3,0.37,0.01,0.47
vapor.csv,0.0,0.07,0.13,0.01,0.08,0.62,0.15,0.15,0.02
zscreen.csv,0.39,0.0,0.51,0.46,0.19,0.39,0.51,0.58,0.71
