,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.24,0.65,0.28,0.4,0.91,1.0,0.45,0.42
etics.csv,1.0,0.78,0.16,0.47,0.91,0.42,0.55,0.4
genecys.csv,0.25,0.7,0.17,0.38,0.98,0.41,0.48,0.33
kftpgrabber.csv,0.5,0.55,0.37,0.38,0.95,0.55,0.53,1.0
kvs.csv,0.42,0.58,1.0,0.53,0.88,0.5,0.58,0.65
mcore3d.csv,0.29,1.0,0.26,0.42,0.91,0.43,0.5,0.44
ogrehg.csv,0.58,0.78,0.32,0.98,0.93,0.65,0.6,0.47
projecteqemu.csv,0.58,0.77,0.28,0.64,0.94,0.56,1.0,0.67
