,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.35,0.52,0.35,0.49,0.79,0.98,0.58,0.52
etics.csv,1.0,0.61,0.24,0.5,0.65,0.47,0.52,0.51
genecys.csv,0.39,0.78,0.26,0.55,0.99,0.57,0.61,0.49
kftpgrabber.csv,0.48,0.26,0.36,0.31,0.5,0.43,0.51,0.98
kvs.csv,0.4,0.11,0.97,0.37,0.51,0.34,0.58,0.47
mcore3d.csv,0.38,0.98,0.38,0.49,0.74,0.5,0.56,0.6
ogrehg.csv,0.56,0.46,0.31,0.98,0.76,0.45,0.67,0.48
projecteqemu.csv,0.56,0.41,0.26,0.43,0.64,0.42,0.96,0.59
