,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.445,0.54,0.29,0.5700000000000001,2.0,9
bacula.csv,0.7150000000000001,0.49,0.515,0.45999999999999996,2.0,6
blue-c.csv,0.84,0.53,0.6699999999999999,0.45,2.5,5
enlightenment.csv,1.0,0.47000000000000003,1.0,0.395,1.5,2
fltk.csv,0.67,0.555,0.445,0.485,1.0,12
freewrl.csv,0.9199999999999999,0.52,0.815,0.41500000000000004,1.5,7
genecys.csv,0.77,0.45999999999999996,0.6799999999999999,0.435,2.0,3
genoviz.csv,0.19,0.78,0.035,0.81,0.0,17
gzigzag.csv,0.51,0.63,0.225,0.44,0.0,15
jparsec.csv,0.855,0.575,0.615,0.405,1.0,11
lportal.csv,0.12,0.595,0.02,0.71,0.0,16
ogrehg.csv,0.75,0.615,0.35,0.44,1.0,14
patterntesting.csv,0.96,0.515,0.895,0.39,2.5,1
pfaedit.csv,0.5549999999999999,0.5800000000000001,0.345,0.49,0.5,13
pgui.csv,0.725,0.355,0.58,0.41,4.5,0
roller.csv,0.905,0.52,0.78,0.46499999999999997,2.5,4
sylpheed-claws.csv,0.85,0.575,0.72,0.395,1.5,8
xbg.csv,0.255,0.41500000000000004,0.21000000000000002,0.91,3.0,10
