,recall,precision,pf,pci_20,ifa,wins
alleg.csv,0.44,0.31999999999999995,0.405,0.52,2.0,3
buddata-ebxml-registry.csv,1.0,0.345,0.965,0.41,5.0,0
co-ode-owl-plugins.csv,0.575,0.47,0.425,0.6,2.5,12
firebreath.csv,0.65,0.5,0.41000000000000003,0.45999999999999996,2.0,11
gretl.csv,0.725,0.41,0.48,0.42,4.5,2
konversation.csv,0.37,0.415,0.2,0.615,1.0,14
lazarus-ccr.csv,0.63,0.33999999999999997,0.605,0.535,4.0,1
linuxsh.csv,0.31,0.42,0.245,0.74,2.5,13
migen.csv,0.375,0.46499999999999997,0.22999999999999998,0.605,2.5,10
moviesandbox.csv,0.655,0.375,0.36,0.6,3.5,6
mvnforum.csv,0.5,0.505,0.33499999999999996,0.7050000000000001,2.5,15
ontomorphtab.csv,0.84,0.41000000000000003,0.72,0.41,2.0,5
opengs.csv,0.39,0.54,0.2,0.59,0.5,17
plplot.csv,0.785,0.44999999999999996,0.57,0.435,1.0,7
scite-ru.csv,0.865,0.43000000000000005,0.67,0.44,4.0,4
tokratan.csv,0.51,0.41000000000000003,0.275,0.53,1.0,9
vrjuggler.csv,0.18,0.425,0.095,0.7849999999999999,1.0,16
xuggle.csv,0.62,0.445,0.375,0.45499999999999996,1.0,8
