,recall,precision,pf,wins
autat.csv,0.39,0.59,0.25,15
botsnscouts.csv,0.51,0.44,0.41,9
cities3d.csv,0.43,0.5,0.29,13
dynalloy.csv,0.81,0.43,0.59,7
electric-core.csv,0.86,0.44,0.66,6
findbugs.csv,0.68,0.56,0.35,16
img-browse-sort.csv,0.64,0.56,0.49,12
jparsec.csv,0.89,0.37,0.96,0
moast.csv,0.45,0.39,0.41,5
mptvseries.csv,0.4,0.55,0.22,14
mvnforum.csv,0.31,0.44,0.3,8
nosleepsoftware.csv,0.06,0.19,0.2,2
ogre.csv,0.65,0.38,0.79,1
openfrag.csv,0.68,0.42,0.43,10
qdvdauthor.csv,0.6,0.39,0.55,4
sumatrapdf.csv,0.92,0.4,0.91,3
zxing.csv,0.58,0.5,0.42,11
