,f1,g,recall,precision,pf,wins
adobe-source.csv,0.41000000000000003,0.4,0.38,0.475,0.15,6
aubit4gl.csv,0.28,0.32,0.28,0.39,0.175,2
liferea.csv,0.325,0.44500000000000006,0.41000000000000003,0.33499999999999996,0.355,3
moving-pictures.csv,0.345,0.485,0.45,0.35,0.24,5
opensim4opencog.csv,0.48,0.575,0.5549999999999999,0.4,0.32,8
plearn.csv,0.30500000000000005,0.43,0.39,0.28500000000000003,0.38,0
psrchive.csv,0.52,0.535,0.665,0.42,0.38,9
re2c.csv,0.365,0.37,0.345,0.38,0.39,1
rebecca-aiml.csv,0.42,0.63,0.73,0.345,0.5349999999999999,7
xfce.csv,0.45499999999999996,0.565,0.7,0.35,0.685,4
