,recall,precision,pf,pci_20,ifa,wins
encog-cs.csv,0.87,0.295,0.78,0.44,1.0,7
gephex.csv,0.79,0.29,0.685,0.47,4.5,6
intact.csv,0.38,0.265,0.325,0.55,1.5,8
jbpm.csv,0.0,0.0,0.0,0.0,52.0,2
jchassis.csv,0.0,0.0,0.0,0.0,69.5,0
jpaul.csv,0.0,0.0,0.005,0.0,60.0,1
lamp.csv,0.6,0.345,0.45,0.48,3.5,9
mevenide.csv,0.195,0.45499999999999996,0.09,0.5700000000000001,2.0,15
opendvr.csv,0.375,0.325,0.27,0.6,6.0,10
panda3d.csv,0.5549999999999999,0.37,0.4,0.57,1.0,13
retromenu.csv,0.095,0.405,0.07,0.52,1.5,11
rohxel.csv,0.3,0.38,0.225,0.665,2.5,14
sevenupdate.csv,1.0,0.29,1.0,0.385,1.0,3
soar.csv,0.86,0.275,0.885,0.45,2.0,4
stemkit.csv,0.22,0.275,0.22,0.815,2.0,12
thedata.csv,0.725,0.325,0.74,0.435,1.0,5
