,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.31,0.18,0.0,0.18,0.16,0.09,0.29,0.24,0.24,0.2
cubefs.csv,0.39,0.98,0.32,0.53,0.63,0.37,0.68,0.06,0.25,0.53
iaml.csv,0.44,0.05,0.54,0.47,0.11,0.39,0.02,0.26,0.68,0.73
ivataopenportal.csv,0.53,0.11,0.25,0.54,0.21,0.01,0.26,0.65,0.32,0.53
mb-unit.csv,0.36,0.32,0.8,0.07,0.6,0.61,0.41,0.59,0.61,0.67
mvdsv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nova.csv,0.59,0.0,0.37,0.6,0.22,0.56,0.42,0.68,0.32,0.33
openwbem.csv,0.01,0.48,0.58,0.79,0.7,0.69,0.71,0.65,0.71,0.8
xcmetadataservicestoolkit.csv,0.36,0.02,0.6,0.19,0.73,0.4,0.69,0.06,0.47,0.0
