,fbmanager.csv,scen-connect.csv,wxlua.csv,officefloor.csv,stuproa-cims.csv,tart.csv,ontopia.csv,jgossipforum.csv,powerfolder.csv,madman.csv,power-architect.csv,hannosset.csv,bzbyte.csv,mediaportal.csv,poormans.csv,fleet-simulator.csv,ninject.csv,jruby.csv,hydrate.csv,uface.csv
bzbyte.csv,1.0,49.0,0.0,276.0,1.0,12.0,0.0,111.0,77.0,21.0,0.0,22.0,0.0,23.0,40.0,0.0,19.0,0.0,3.0,0.0
fbmanager.csv,0.0,61.0,0.0,410.0,4.0,9.0,0.0,91.0,50.0,8.0,1.0,3.0,1.0,20.0,12.0,4.0,9.0,0.0,2.0,0.0
fleet-simulator.csv,4.0,42.0,0.0,87.0,7.0,10.0,1.0,81.0,73.0,14.0,0.0,15.0,3.0,18.0,13.0,0.0,13.0,0.0,6.0,0.0
hannosset.csv,1.0,61.0,0.0,78.0,5.0,93.0,0.0,69.0,125.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,11.0,0.0,1.0,0.0
hydrate.csv,2.0,3.0,0.0,245.0,3.0,15.0,0.0,224.0,10.0,9.0,0.0,3.0,0.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0
jgossipforum.csv,0.0,61.0,95.0,1376.0,204.0,93.0,89.0,1.0,125.0,0.0,67.0,74.0,1.0,5.0,161.0,61.0,59.0,144.0,51.0,0.0
jruby.csv,5.0,47.0,0.0,130.0,2.0,93.0,0.0,133.0,80.0,9.0,0.0,9.0,0.0,21.0,20.0,0.0,20.0,0.0,5.0,4.0
madman.csv,0.0,61.0,0.0,91.0,0.0,10.0,0.0,224.0,125.0,0.0,0.0,74.0,0.0,7.0,3.0,61.0,59.0,0.0,0.0,0.0
mediaportal.csv,64.0,57.0,0.0,64.0,6.0,93.0,0.0,147.0,91.0,56.0,0.0,2.0,0.0,0.0,9.0,2.0,12.0,0.0,3.0,0.0
ninject.csv,3.0,50.0,0.0,98.0,6.0,15.0,0.0,224.0,28.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
officefloor.csv,64.0,61.0,0.0,2.0,6.0,93.0,0.0,97.0,125.0,56.0,0.0,74.0,0.0,3.0,161.0,2.0,59.0,0.0,0.0,0.0
ontopia.csv,1.0,61.0,0.0,127.0,3.0,11.0,0.0,140.0,87.0,18.0,0.0,11.0,0.0,22.0,22.0,2.0,31.0,0.0,2.0,8.0
poormans.csv,3.0,5.0,0.0,39.0,2.0,11.0,0.0,6.0,13.0,17.0,0.0,10.0,0.0,3.0,0.0,0.0,8.0,0.0,2.0,1.0
power-architect.csv,1.0,54.0,0.0,320.0,6.0,15.0,0.0,128.0,51.0,20.0,0.0,21.0,0.0,23.0,49.0,6.0,38.0,0.0,3.0,0.0
powerfolder.csv,64.0,61.0,0.0,27.0,1.0,93.0,0.0,224.0,0.0,56.0,0.0,74.0,0.0,3.0,2.0,61.0,59.0,0.0,0.0,161.0
stuproa-cims.csv,9.0,15.0,0.0,59.0,0.0,10.0,0.0,86.0,27.0,11.0,0.0,15.0,0.0,19.0,23.0,0.0,23.0,0.0,5.0,0.0
tart.csv,1.0,61.0,0.0,60.0,4.0,0.0,0.0,76.0,125.0,56.0,0.0,5.0,2.0,1.0,161.0,0.0,17.0,0.0,0.0,4.0
uface.csv,0.0,36.0,0.0,101.0,6.0,8.0,0.0,76.0,70.0,25.0,0.0,19.0,1.0,23.0,15.0,0.0,20.0,0.0,3.0,0.0
wxlua.csv,1.0,57.0,0.0,323.0,6.0,3.0,0.0,119.0,84.0,17.0,0.0,17.0,0.0,23.0,41.0,0.0,33.0,0.0,0.0,0.0
