,fbmanager.csv,scen-connect.csv,wxlua.csv,officefloor.csv,stuproa-cims.csv,tart.csv,ontopia.csv,jgossipforum.csv,powerfolder.csv,madman.csv,power-architect.csv,hannosset.csv,bzbyte.csv,mediaportal.csv,poormans.csv,fleet-simulator.csv,ninject.csv,jruby.csv,hydrate.csv,uface.csv
bzbyte.csv,0.49,0.02,0.91,0.03,0.27,0.05,0.82,0.01,0.05,0.16,0.78,0.08,1.0,0.19,0.22,1.0,0.12,0.88,0.63,0.7
fbmanager.csv,1.0,0.0,0.93,0.03,0.59,0.09,0.85,0.03,0.04,0.2,0.83,0.11,0.79,0.25,0.28,0.86,0.15,0.85,0.76,0.84
fleet-simulator.csv,0.54,0.02,0.86,0.05,0.26,0.06,0.79,0.03,0.04,0.17,0.85,0.08,0.71,0.21,0.29,1.0,0.17,0.88,0.6,0.87
hannosset.csv,0.71,0.0,1.0,0.02,0.26,0.0,0.85,0.02,0.0,0.33,1.0,1.0,0.8,0.17,0.14,1.0,0.04,0.8,0.4,0.93
hydrate.csv,0.5,0.25,0.85,0.03,0.29,0.06,0.87,0.0,0.18,0.09,0.79,0.29,0.88,0.29,0.42,1.0,0.14,0.87,1.0,1.0
jgossipforum.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.71,0.25,0.0,0.0,0.0,0.0,0.0,1.0
jruby.csv,0.55,0.02,0.8,0.04,0.31,0.0,0.86,0.02,0.04,0.19,0.79,0.11,0.84,0.22,0.24,0.98,0.12,0.99,0.64,0.74
madman.csv,1.0,0.0,1.0,0.05,1.0,0.08,1.0,0.0,0.0,1.0,1.0,0.0,0.92,0.34,0.25,0.0,0.0,0.83,1.0,1.0
mediaportal.csv,0.0,0.02,1.0,0.08,0.24,0.0,0.84,0.02,0.01,0.0,0.92,0.12,0.69,0.94,0.26,0.87,0.08,0.86,0.67,0.64
ninject.csv,0.67,0.02,0.9,0.05,0.24,0.08,0.88,0.0,0.08,0.25,0.75,1.0,0.73,0.4,0.56,0.97,1.0,0.91,0.76,0.59
officefloor.csv,0.0,0.0,1.0,0.87,0.24,0.0,0.84,0.02,0.0,0.0,0.9,0.0,0.7,0.33,0.0,0.87,0.0,0.85,1.0,0.64
ontopia.csv,0.57,0.02,0.9,0.03,0.21,0.05,1.0,0.03,0.02,0.17,0.78,0.1,0.77,0.21,0.22,0.86,0.09,0.87,0.63,0.7
poormans.csv,0.49,0.17,0.91,0.05,0.26,0.07,0.78,0.08,0.15,0.12,0.67,0.14,0.79,0.21,1.0,1.0,0.11,0.9,0.72,0.86
power-architect.csv,0.38,0.02,0.93,0.03,0.33,0.02,0.84,0.01,0.05,0.09,1.0,0.06,0.78,0.18,0.2,0.86,0.07,0.87,0.62,0.61
powerfolder.csv,0.0,0.0,1.0,0.1,0.67,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.75,0.39,0.4,0.0,0.0,0.75,1.0,0.0
stuproa-cims.csv,0.42,0.06,0.92,0.04,0.98,0.05,0.88,0.03,0.08,0.1,0.77,0.14,0.89,0.24,0.3,1.0,0.07,0.91,0.65,0.68
tart.csv,0.67,0.0,0.96,0.03,0.26,1.0,0.8,0.01,0.0,0.0,1.0,0.07,0.74,0.23,0.0,1.0,0.05,1.0,1.0,0.45
uface.csv,0.51,0.03,0.94,0.04,0.31,0.06,0.87,0.02,0.03,0.16,0.8,0.08,0.76,0.19,0.25,0.98,0.11,0.87,0.61,1.0
wxlua.csv,0.52,0.02,0.98,0.02,0.21,0.09,0.9,0.01,0.04,0.17,0.72,0.09,0.76,0.13,0.15,0.98,0.08,0.87,0.64,0.66
