,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.63,0.17,0.0,0.07,0.17,0.17,0.43,0.4
apolloplayer.csv,0.45,0.75,1.0,0.87,0.49,0.87,0.86,0.6
k3d.csv,0.58,0.04,0.0,0.13,0.12,0.8,0.0,0.2
kowari.csv,0.79,0.33,1.0,0.8,0.42,0.6,0.71,0.4
redshell.csv,0.24,0.38,0.0,0.0,0.77,0.77,0.57,0.4
rtb-team.csv,0.03,0.42,0.0,0.8,0.11,0.07,0.29,0.6
xreal.csv,0.08,0.17,0.0,0.33,0.22,0.37,0.29,1.0
