,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.17,0.24,0.46,0.28,0.25,0.0
foursquared.csv,0.3,0.12,0.0,0.76,0.14,0.0
ifmo-game-1.csv,0.32,0.0,0.12,0.41,0.07,0.0
micomt.csv,0.17,0.2,0.07,0.52,0.62,0.02
voms.csv,0.22,0.52,0.09,0.64,0.44,0.02
