,f1,g,recall,precision,pf,wins
cleartk.csv,0.45999999999999996,0.57,0.685,0.375,0.62,12
encog-cs.csv,0.52,0.33999999999999997,0.845,0.375,0.9,3
extprosys.csv,0.44,0.45,0.675,0.38,0.53,11
intact.csv,0.37,0.42000000000000004,0.43999999999999995,0.45499999999999996,0.38,9
japano.csv,0.51,0.33499999999999996,0.855,0.355,0.855,5
lockss.csv,0.155,0.185,0.155,0.345,0.08499999999999999,0
officefloor.csv,0.22999999999999998,0.27,0.23,0.31,0.215,1
opennms.csv,0.355,0.35,0.33,0.44,0.22,7
primefaces.csv,0.45499999999999996,0.485,0.725,0.35,0.71,8
rohxel.csv,0.33499999999999996,0.31000000000000005,0.27,0.5349999999999999,0.265,4
roolo.csv,0.435,0.48,0.72,0.345,0.755,6
sevenupdate.csv,0.52,0.025,1.0,0.355,0.995,2
web-cat.csv,0.49,0.495,0.63,0.355,0.655,10
