,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,99.0,98.5,96.5,94.5,197.0,99.0
lazarus-ccr.csv,99.0,98.5,94.5,94.5,197.0,99.0
lcfizvtop.csv,181.0,193.0,96.5,97.5,269.5,99.0
migen.csv,180.0,90.5,86.5,169.0,149.0,99.0
mvnforum.csv,0.0,176.0,176.0,355.0,504.0,99.0
plplot.csv,99.0,94.5,195.0,97.5,197.0,98.5
