,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.36,0.51,0.43,0.35,0.41,0.43,0.37,0.42,0.34
carabiner.csv,0.34,0.35,0.35,0.33,0.45,0.43,0.35,0.44,0.45
dvt.csv,0.41,0.56,0.0,0.83,0.49,0.0,0.39,0.56,0.37
flylinkdc.csv,0.52,0.54,0.41,0.51,0.46,0.42,0.68,0.41,0.66
jsr308-langtools.csv,0.67,0.58,0.44,0.35,0.34,0.38,0.37,0.38,0.32
rtb-team.csv,0.92,0.86,0.48,0.95,0.0,0.0,0.0,0.82,0.72
stemkit.csv,0.73,0.67,0.86,0.6,0.96,0.53,0.59,0.83,0.83
unimrcp.csv,0.52,0.57,0.52,0.5,0.41,0.42,0.5,0.57,0.48
utgb.csv,0.58,0.79,0.64,0.52,0.4,0.88,0.71,0.69,0.68
