,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.4,0.54,0.62,0.61,0.29,0.57,0.66,0.2
biodwh.csv,0.17,0.36,0.44,0.33,0.19,0.29,0.13,0.57
brlcad.csv,0.5,0.5,0.47,0.7,0.21,0.49,0.62,0.28
critterding.csv,0.33,0.61,0.58,0.64,0.13,0.39,0.5,0.27
jmri.csv,0.08,0.65,0.62,0.49,0.23,0.57,0.14,0.3
nabu-library.csv,0.45,0.35,0.41,0.19,0.15,0.24,0.85,0.0
popeye-chess.csv,0.46,0.59,0.43,0.68,0.21,0.38,0.48,0.24
yarp.csv,0.01,0.44,0.21,0.47,0.2,0.6,0.46,0.22
