,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.45,0.47,0.44,0.56,0.77,0.46,0.57,0.4
biodwh.csv,0.64,0.87,0.75,0.75,0.71,0.8,0.88,0.61
brlcad.csv,0.62,0.63,0.65,0.45,0.94,0.62,0.6,0.88
critterding.csv,0.52,0.44,0.61,0.59,0.47,0.82,0.78,0.35
jmri.csv,0.97,0.55,0.65,0.57,0.68,0.49,0.99,0.42
nabu-library.csv,0.6,0.75,0.82,0.88,0.4,0.89,0.53,0.94
popeye-chess.csv,0.55,0.54,0.48,0.44,0.46,0.59,0.56,0.64
yarp.csv,0.88,0.83,0.75,0.76,0.88,0.61,0.86,0.92
