,recall,precision,pf,wins
codeblocks.csv,0.575,0.525,0.45499999999999996,7
flylinkdc.csv,0.705,0.5449999999999999,0.585,6
grisbi.csv,0.905,0.43000000000000005,0.815,2
jaolt.csv,0.605,0.52,0.42500000000000004,9
maidsafe-dht.csv,0.6499999999999999,0.49,0.415,8
mimosa.csv,0.8,0.52,0.76,4
n2cms.csv,0.45999999999999996,0.555,0.265,12
nassp.csv,0.22,0.5800000000000001,0.11,13
nug.csv,0.29,0.575,0.24000000000000002,11
quantlib.csv,0.13,0.29000000000000004,0.265,0
red5.csv,0.845,0.43,0.735,3
super-tux.csv,0.755,0.38,0.66,1
tcvp.csv,0.035,0.38,0.03,5
zxing.csv,0.535,0.495,0.26,10
