,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,98.5,494.0,682.0,95.5,98.5,730.5,97.5,99.0,180.0,97.5
array4j.csv,3246.5,593.0,709.0,292.0,370.0,3106.5,196.0,195.5,549.5,89.5
beast-mcmc.csv,98.5,97.5,1228.5,193.0,98.5,389.0,196.0,96.5,98.5,198.0
continuum-ide.csv,507.5,91.5,167.0,193.0,91.5,825.5,182.0,96.5,88.5,98.5
jam-daq.csv,98.5,97.5,169.0,315.0,98.5,429.5,196.0,96.5,180.0,197.5
l2j.csv,98.5,296.0,1366.0,193.0,98.5,1730.5,196.0,96.5,369.0,198.0
nodal.csv,1519.0,193.0,74.5,292.0,539.0,1396.0,93.5,96.5,99.0,96.5
projectfactory.csv,1665.0,395.0,834.0,95.5,98.5,2147.0,196.0,99.0,98.5,99.0
roolo.csv,3427.5,593.0,780.5,292.0,98.5,487.5,196.0,99.0,99.0,99.0
