,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.43,0.05,0.34,0.29,0.93,0.52
chaperon.csv,0.33,0.31,0.44,0.98,0.3,0.53
mule.csv,0.65,0.02,0.29,0.29,0.67,0.74
nunit.csv,0.5,0.7,0.32,0.28,0.41,0.7
springside.csv,0.69,0.76,0.34,0.55,0.6,0.73
swtfox.csv,0.51,0.23,0.77,0.45,0.0,0.58
