,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,1.0
libtorrent.csv,0.75,1.0,0.67,0.88,0.98,1.0
moviesandbox.csv,0.93,0.2,0.5,0.25,0.73,0.67
sigil.csv,0.75,0.36,0.94,0.25,0.76,0.67
xbg.csv,0.0,0.11,0.02,1.0,0.02,0.33
xtreemfs.csv,0.73,0.53,0.6,0.12,1.0,0.67
