,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.35,0.4,0.41,0.95,0.07,0.0,0.39
elvishrayrenderer.csv,0.39,0.62,0.82,0.35,0.12,0.35,0.99
graphmak.csv,0.91,0.15,0.25,0.04,0.09,0.0,0.2
hazelcast.csv,0.53,0.69,1.0,0.62,0.09,0.38,0.76
jrdf.csv,0.2,0.34,0.64,0.25,0.05,0.97,0.59
pdfedit.csv,0.48,0.95,0.6,0.32,0.09,0.29,0.58
tart.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0
