,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.37,0.4,0.3,0.0,0.27,0.14,0.17
elvishrayrenderer.csv,0.54,0.65,0.2,0.44,0.64,0.61,0.06
graphmak.csv,0.0,0.12,0.0,0.02,0.19,0.12,0.11
hazelcast.csv,0.85,0.86,0.0,0.84,0.92,0.85,0.83
jrdf.csv,0.26,0.26,0.3,0.22,0.43,0.0,0.22
pdfedit.csv,0.48,0.05,0.6,0.29,0.42,0.44,0.56
tart.csv,0.0,0.0,0.0,0.04,0.0,0.05,0.06
