,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.29,0.63,0.13,0.98,0.0,0.3,0.29,0.45,0.24
arsenal-1.csv,0.68,0.43,0.98,0.52,0.38,0.39,0.54,0.36,0.42
barracudamvc.csv,1.0,0.54,0.64,0.54,0.44,0.75,0.5,0.43,0.37
irplus.csv,0.5,0.38,0.15,0.55,0.37,0.26,0.98,0.38,0.38
lite.csv,0.31,0.39,0.32,0.3,0.31,0.25,0.29,0.97,0.29
mevenide.csv,0.32,0.31,0.36,0.27,0.13,0.38,0.31,0.17,0.96
mumble.csv,0.7,0.48,0.41,0.56,0.98,0.46,0.6,0.45,0.37
ontopia.csv,0.73,0.49,0.58,0.52,0.47,0.99,0.41,0.22,0.16
openintents.csv,0.54,0.95,0.53,0.66,0.43,0.45,0.5,0.46,0.24
