,gtad.csv,kaffeine.csv,sarasvati.csv,taokgame.csv,scen-connect.csv,jaxen.csv,jsr308-langtools.csv,continuum-ide.csv,zabbix.csv,carabiner.csv,free-evolution.csv,qedo.csv,jruby.csv,oorexx.csv
carabiner.csv,72.0,0.0,17.0,2.0,7.0,14.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0
continuum-ide.csv,72.0,4.0,4.0,91.0,5.0,3.0,0.0,0.0,161.0,2.0,2.0,260.0,0.0,1.0
free-evolution.csv,72.0,0.0,9.0,2.0,61.0,1.0,8.0,18.0,2.0,3.0,0.0,10.0,0.0,1.0
gtad.csv,0.0,0.0,0.0,91.0,61.0,1.0,0.0,55.0,0.0,0.0,1.0,260.0,0.0,0.0
jaxen.csv,72.0,59.0,2.0,91.0,61.0,0.0,0.0,0.0,161.0,72.0,139.0,260.0,0.0,0.0
jruby.csv,11.0,1.0,29.0,91.0,11.0,7.0,1.0,3.0,161.0,3.0,2.0,1.0,0.0,0.0
jsr308-langtools.csv,17.0,2.0,5.0,15.0,7.0,20.0,0.0,12.0,0.0,0.0,3.0,9.0,0.0,0.0
kaffeine.csv,52.0,0.0,38.0,2.0,45.0,32.0,5.0,10.0,0.0,3.0,16.0,4.0,0.0,1.0
oorexx.csv,30.0,2.0,10.0,6.0,61.0,28.0,6.0,3.0,1.0,2.0,7.0,7.0,0.0,0.0
qedo.csv,72.0,0.0,169.0,91.0,61.0,86.0,49.0,1.0,0.0,0.0,9.0,0.0,144.0,0.0
sarasvati.csv,72.0,0.0,0.0,7.0,20.0,1.0,3.0,5.0,0.0,0.0,5.0,260.0,0.0,0.0
taokgame.csv,72.0,59.0,8.0,0.0,61.0,20.0,0.0,55.0,161.0,15.0,139.0,51.0,144.0,60.0
zabbix.csv,42.0,0.0,18.0,2.0,50.0,27.0,10.0,7.0,0.0,13.0,12.0,49.0,0.0,1.0
