,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.68,0.35,0.0,0.4,0.0,0.0,0.55,0.78
jicarilla.csv,0.02,0.0,0.86,0.0,0.0,0.0,0.04,0.45
optalgtoolkit.csv,0.33,0.46,0.28,0.45,0.33,0.73,0.34,0.38
ossim.csv,0.25,0.34,0.34,0.79,0.0,0.48,0.56,0.36
projectts.csv,0.67,0.48,0.07,0.58,0.52,0.38,0.51,0.06
sabbu.csv,0.75,0.52,0.07,0.53,0.76,0.0,0.36,0.09
vxl.csv,0.51,0.41,0.42,0.51,0.49,0.45,0.66,0.11
zact.csv,0.48,0.06,0.56,0.48,0.93,0.0,0.52,0.34
