,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.32,0.5,0.54,0.98,0.71,0.52,0.49,0.53,0.64
ctrlr.csv,0.0,0.02,0.02,0.01,0.9,0.2,0.03,0.0,0.07
customsagetv.csv,0.0,0.18,0.96,0.08,0.24,0.06,0.0,0.03,0.16
glas.csv,0.41,0.41,0.23,0.19,0.24,0.24,0.97,0.38,0.36
octave.csv,0.95,0.23,0.77,0.3,0.14,0.1,0.05,0.34,0.58
tango-cs.csv,0.14,0.32,0.15,0.19,0.38,0.3,0.49,0.28,0.93
xcf.csv,0.77,0.77,0.87,0.76,0.52,0.87,0.46,0.97,0.64
xfce.csv,0.73,0.84,0.44,0.56,0.67,0.98,0.54,0.69,0.71
zildo.csv,0.27,0.98,0.1,0.38,0.14,0.48,0.24,0.28,0.18
