,recall,precision,pf,pci_20,ifa,wins
bulmages.csv,0.04,0.035,0.055,0.43,47.0,1
codeblocks.csv,0.63,0.535,0.45999999999999996,0.45999999999999996,0.0,11
grisbi.csv,0.895,0.495,0.795,0.41000000000000003,1.0,6
libmesh.csv,0.255,0.365,0.32999999999999996,0.895,1.0,13
mesa3d.csv,0.5900000000000001,0.51,0.52,0.455,1.0,7
panda3d.csv,0.355,0.43,0.29500000000000004,0.785,1.0,14
proftp.csv,0.21000000000000002,0.565,0.10500000000000001,0.755,1.5,15
qmmp.csv,0.625,0.49,0.525,0.47,1.0,9
red5.csv,0.765,0.49,0.6950000000000001,0.415,1.5,4
soar.csv,0.995,0.47,0.995,0.42,2.0,2
super-tux.csv,0.77,0.42000000000000004,0.635,0.475,2.5,5
t-2.csv,0.575,0.48,0.585,0.625,1.0,10
tart.csv,0.535,0.485,0.45999999999999996,0.48,0.0,8
tcvp.csv,0.0,0.0,0.01,0.25,65.5,0
utgb.csv,0.43,0.5,0.26,0.55,0.5,12
xbrlapi.csv,0.25,0.35,0.22999999999999998,0.55,1.5,3
