,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.7,0.53,0.04,0.41,0.0,0.0,0.46,0.75
jicarilla.csv,0.02,0.0,0.87,0.0,0.0,0.0,0.04,0.43
optalgtoolkit.csv,0.59,0.6,0.44,0.66,0.33,0.65,0.51,0.0
ossim.csv,0.24,0.28,0.31,0.79,0.0,0.45,0.47,0.35
projectts.csv,0.2,0.26,0.07,0.55,0.31,0.49,0.63,0.02
sabbu.csv,0.75,0.56,0.07,0.62,0.71,0.06,0.44,0.11
vxl.csv,0.52,0.44,0.11,0.35,0.36,0.42,0.26,0.17
zact.csv,0.49,0.06,0.52,0.35,0.84,0.0,0.57,0.28
