,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.83,0.95,0.03,0.88,1.0,1.0,0.46,0.77
jicarilla.csv,0.02,0.0,0.88,0.0,0.0,0.0,0.03,0.41
optalgtoolkit.csv,0.57,0.62,0.79,0.75,0.29,0.63,0.54,0.95
ossim.csv,0.21,0.24,0.27,0.81,0.0,0.42,0.46,0.77
projectts.csv,0.17,0.22,0.06,0.56,0.29,0.68,0.65,0.02
sabbu.csv,0.74,0.57,0.06,0.62,0.86,0.05,0.41,0.09
vxl.csv,0.5,0.41,0.09,0.31,0.43,0.53,0.22,0.14
zact.csv,0.6,0.05,0.48,0.31,0.86,0.0,0.73,0.25
