,f1,g,recall,precision,pf,wins
alsa.csv,0.57,0.625,0.745,0.59,0.425,18
ardour.csv,0.5,0.565,0.525,0.64,0.22999999999999998,15
arianne.csv,0.635,0.175,0.975,0.51,0.955,1
bacnet.csv,0.485,0.5700000000000001,0.54,0.64,0.26,13
cortex-vfx.csv,0.495,0.52,0.475,0.65,0.22,11
emeraldemu.csv,0.335,0.45999999999999996,0.445,0.615,0.195,4
fritzing.csv,0.51,0.535,0.5549999999999999,0.6,0.345,8
gnupdate.csv,0.59,0.56,0.615,0.55,0.47,7
grafx2.csv,0.58,0.61,0.65,0.565,0.39,17
gstreamer.csv,0.595,0.555,0.755,0.51,0.62,5
keyczar.csv,0.13,0.15000000000000002,0.125,0.235,0.275,0
linux-ntfs.csv,0.48,0.48,0.54,0.52,0.505,2
multitude.csv,0.645,0.575,0.75,0.545,0.605,10
planeshift.csv,0.635,0.57,0.895,0.52,0.755,9
rsyslog.csv,0.5700000000000001,0.61,0.685,0.54,0.415,14
salasaga.csv,0.46499999999999997,0.56,0.5549999999999999,0.5700000000000001,0.355,6
wow-qrsk.csv,0.345,0.365,0.315,0.6699999999999999,0.1,3
xmoto.csv,0.55,0.52,0.5549999999999999,0.635,0.255,16
xuggle.csv,0.5549999999999999,0.61,0.665,0.5700000000000001,0.475,12
yield.csv,0.645,0.69,0.745,0.605,0.395,19
