,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.0,0.2,0.25,0.03,0.25,0.22,0.05,0.23
apolloplayer.csv,0.69,0.01,0.39,0.32,0.75,0.59,0.27,0.29
k3d.csv,0.16,0.03,0.02,0.03,0.12,0.0,0.07,0.1
redshell.csv,0.99,1.0,1.0,1.0,0.0,0.89,0.98,0.78
rtb-team.csv,0.28,0.39,0.29,0.0,0.38,0.28,0.12,0.31
xreal.csv,0.0,0.1,0.01,0.0,0.0,0.02,0.0,0.0
xstore.csv,0.36,0.43,0.83,0.27,0.38,0.27,0.02,0.41
