,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.96,0.33,0.0,0.0,0.22,0.2,0.24,0.79
apolloplayer.csv,0.52,0.97,0.0,0.37,0.42,0.29,0.39,0.23
k3d.csv,0.16,0.25,0.0,0.0,0.2,0.92,0.26,0.0
redshell.csv,0.05,0.0,0.0,0.0,1.0,0.37,0.09,0.59
rtb-team.csv,0.49,0.52,0.92,0.94,0.29,0.41,0.57,0.62
xreal.csv,0.0,0.05,0.0,0.0,0.04,0.0,0.0,1.0
xstore.csv,0.48,0.65,0.0,0.44,0.44,0.47,0.98,0.23
